gene_symbol	log2FoldChange	pvalue	padj	significance
LINC01194	-0.685017074851078	0.785068043876526	0.992462630494883	Not significant
ENSG00000215158	0.0715509060527484	0.786562810938299	0.992462630494883	Not significant
GOLGA5P1	0.129995403597786	0.78421060221765	0.992462630494883	Not significant
TBCA	0.0495267530548519	0.788926730580898	0.992462630494883	Not significant
NR2F1	-0.0990008588638131	0.787853492378135	0.992462630494883	Not significant
C5orf46	0.224321876246814	0.784319061398836	0.992462630494883	Not significant
MFAP3	-0.039722458611777	0.786613108415586	0.992462630494883	Not significant
ENSG00000279204	0.117898464465916	0.786948276645102	0.992462630494883	Not significant
TRIM41	-0.0399740468631093	0.7864831208261	0.992462630494883	Not significant
ENSG00000220685	-0.160710438383831	0.785661025470157	0.992462630494883	Not significant
WDR46	0.0447674830743451	0.788516635910956	0.992462630494883	Not significant
HSPE1P11	0.0591795738656832	0.786479242711313	0.992462630494883	Not significant
ENSG00000271857	-0.0994320638169943	0.786004627446063	0.992462630494883	Not significant
ENSG00000216813	0.073888868001464	0.785405834624866	0.992462630494883	Not significant
EEF1A1	0.101359959335018	0.785702225773692	0.992462630494883	Not significant
ENSG00000216316	0.096242557483825	0.786674932248977	0.992462630494883	Not significant
ENSG00000237321	0.35491806005891	0.787899568169904	0.992462630494883	Not significant
CTGF	0.0887942712130236	0.78811288764991	0.992462630494883	Not significant
TCP1P1	0.207300394006371	0.788877891190346	0.992462630494883	Not significant
PMPCB	-0.0429354709689112	0.788913345330948	0.992462630494883	Not significant
GRM8	0.133459094662734	0.783511866940853	0.992462630494883	Not significant
SLC4A2	-0.0614109749394155	0.787441729558288	0.992462630494883	Not significant
GEMIN8	0.0437339449472173	0.786329456054686	0.992462630494883	Not significant
CYBB	0.102829846325965	0.786190697312431	0.992462630494883	Not significant
SRPX	-0.0969701589672358	0.788559190359686	0.992462630494883	Not significant
KANTR	0.0540344896470538	0.784788155652816	0.992462630494883	Not significant
PHF8	-0.0389064979331553	0.788983392780991	0.992462630494883	Not significant
ZNF75D	-0.049876158122291	0.784283559594213	0.992462630494883	Not significant
FMR1-AS1	-0.144070161056611	0.787889619763475	0.992462630494883	Not significant
EXTL3	0.0530010835569478	0.789012992265566	0.992462630494883	Not significant
IL7	0.0916189969674998	0.783610046967166	0.992462630494883	Not significant
RAD54B	-0.0824902226910567	0.788147079818732	0.992462630494883	Not significant
HAS2	-0.122520495174743	0.788089221039177	0.992462630494883	Not significant
ENSG00000255325	-0.211058306953058	0.788061252783518	0.992462630494883	Not significant
ENSG00000253307	-0.0967297246959756	0.783366857048483	0.992462630494883	Not significant
ENSG00000269994	-0.230888085380534	0.788649341409648	0.992462630494883	Not significant
DAPK1	0.0833134782422991	0.786122841512374	0.992462630494883	Not significant
PALM2	-0.0868604695165484	0.784526061354496	0.992462630494883	Not significant
AKAP2	-0.0909839417238411	0.784605340635578	0.992462630494883	Not significant
FAM225A	-0.142389183981785	0.786421917582431	0.992462630494883	Not significant
TTLL11	-0.0570467430432263	0.78871513442978	0.992462630494883	Not significant
CIZ1	-0.0433442898945571	0.784864916858504	0.992462630494883	Not significant
EXOSC2	0.0568916256599403	0.788840834582295	0.992462630494883	Not significant
TSSC2	-0.118234094501892	0.784176824456665	0.992462630494883	Not significant
RN7SKP151	-0.112370428184158	0.784809251902833	0.992462630494883	Not significant
TRIM44	0.0343302948384926	0.786412876170653	0.992462630494883	Not significant
RTN4RL2	0.129964577840173	0.785982158335492	0.992462630494883	Not significant
TRPT1	0.0475702037348209	0.786846619035529	0.992462630494883	Not significant
RIN1	-0.0910440160861601	0.785876531402122	0.992462630494883	Not significant
NUMA1	0.0419559713954304	0.7883956497548	0.992462630494883	Not significant
ENSG00000255847	0.112033374053343	0.784709999500754	0.992462630494883	Not significant
MAP3K8	0.0634827236567838	0.784230250176886	0.992462630494883	Not significant
RPL11P3	0.0608741726915351	0.78467758984893	0.992462630494883	Not significant
ENSG00000273450	-0.162589365239666	0.787971743908002	0.992462630494883	Not significant
ENSG00000240527	0.079322471494155	0.783550344561388	0.992462630494883	Not significant
SMNDC1	-0.0510293049796579	0.788508942603227	0.992462630494883	Not significant
LPCAT3	-0.0606332163394379	0.788246592010188	0.992462630494883	Not significant
ENSG00000214772	-0.169551666020528	0.784347530897641	0.992462630494883	Not significant
RERG-IT1	0.144915104524168	0.786892664149926	0.992462630494883	Not significant
YAF2	-0.0441219867371821	0.787893778985861	0.992462630494883	Not significant
IRAK4	-0.040009764638548	0.788205240895662	0.992462630494883	Not significant
HOXC13	-0.179809300887335	0.78618251686877	0.992462630494883	Not significant
SMUG1	-0.0419831546234403	0.787613890335722	0.992462630494883	Not significant
PHC1P1	-0.0935726546022842	0.783412566932941	0.992462630494883	Not significant
MAP1LC3B2	0.175465041712417	0.785688839404416	0.992462630494883	Not significant
ZNF84	0.0586155814102635	0.788204346202538	0.992462630494883	Not significant
RNU4-9P	0.125509078644638	0.783508512503957	0.992462630494883	Not significant
NUS1P2	0.197032883201802	0.785932592182419	0.992462630494883	Not significant
WASF3	0.074527641121691	0.78655508233355	0.992462630494883	Not significant
N4BP2L2	0.0426105618505467	0.78516305925822	0.992462630494883	Not significant
TRAJ32	-0.164122861349019	0.787088824781032	0.992462630494883	Not significant
LINC00596	0.15178277146984	0.787342049593307	0.992462630494883	Not significant
RALGAPA1	0.0527919741413783	0.788229868598345	0.992462630494883	Not significant
RPSAP13	0.115956713731584	0.788229618008875	0.992462630494883	Not significant
ACOT2	-0.0732250861839856	0.783620868616996	0.992462630494883	Not significant
ENSG00000278396	0.0932989801937067	0.787079776444989	0.992462630494883	Not significant
IGHJ3P	0.163392385181291	0.788176726835202	0.992462630494883	Not significant
ENSG00000259326	-0.0745913626162407	0.78345615678672	0.992462630494883	Not significant
PRTG	0.128797881695065	0.787517236804949	0.992462630494883	Not significant
GOLGA2P11	-0.257938460754381	0.783810013346625	0.992462630494883	Not significant
ENSG00000273851	0.252744793265956	0.783828715086943	0.992462630494883	Not significant
UBL7-AS1	-0.0478599776529073	0.788572424423731	0.992462630494883	Not significant
ENSG00000273771	0.130195889640655	0.786451160252519	0.992462630494883	Not significant
ENSG00000279645	-0.0905925911752022	0.785396283778534	0.992462630494883	Not significant
ENSG00000269482	0.106960613458591	0.785070349192024	0.992462630494883	Not significant
ENSG00000268836	0.0859755206975303	0.788990205957817	0.992462630494883	Not significant
ENSG00000263235	-0.10186660631706	0.787027879684675	0.992462630494883	Not significant
ENSG00000251417	0.100223226006128	0.787454675942897	0.992462630494883	Not significant
ENSG00000261270	0.0944781400975254	0.785513290045019	0.992462630494883	Not significant
ENSG00000259768	0.0652076363458725	0.787974189280087	0.992462630494883	Not significant
HS3ST3B1	-0.0809281932830959	0.785319712183152	0.992462630494883	Not significant
ZNF286A	-0.0501777465963106	0.785692142536154	0.992462630494883	Not significant
IFT20	-0.0403983996732561	0.785038941954138	0.992462630494883	Not significant
NMT1	-0.0338479705403435	0.78509952461807	0.992462630494883	Not significant
ENSG00000233483	-0.102213293436305	0.787264323150387	0.992462630494883	Not significant
ENSG00000279035	-0.115305689664182	0.787066096049292	0.992462630494883	Not significant
SMIM5	0.101467968739662	0.786060374585843	0.992462630494883	Not significant
NDUFV2	-0.0568727015722235	0.786633531697289	0.992462630494883	Not significant
RN7SL362P	-0.0939116094066526	0.787214549959255	0.992462630494883	Not significant
TMEM241	-0.0501666892741402	0.787612619027694	0.992462630494883	Not significant
AQP4	0.234941758020352	0.787515946411044	0.992462630494883	Not significant
ELP2	0.0389322016692308	0.78705444307713	0.992462630494883	Not significant
HDHD2	0.0480125373130794	0.787731063189512	0.992462630494883	Not significant
TMX3	-0.0539892895814654	0.785673589055812	0.992462630494883	Not significant
REM1	0.133987639046058	0.787826926884201	0.992462630494883	Not significant
EDEM2	0.0459427898356137	0.788569439141574	0.992462630494883	Not significant
ZNF335	-0.048896005391933	0.787937577261655	0.992462630494883	Not significant
GNAS-AS1	-0.117658405438169	0.788587209491201	0.992462630494883	Not significant
MISP	0.117700992226241	0.785581567732875	0.992462630494883	Not significant
KRI1	0.0518092400462119	0.788416225347559	0.992462630494883	Not significant
ECH1	0.070404930257484	0.784139279670781	0.992462630494883	Not significant
ZNF155	-0.0472848272471313	0.786273289790908	0.992462630494883	Not significant
IRF2BP1	0.0672385699328277	0.786818052174598	0.992462630494883	Not significant
GYS1	-0.0564181569669546	0.784132967980057	0.992462630494883	Not significant
ZNF534	-0.174695385634648	0.788855320942766	0.992462630494883	Not significant
CNN2P1	0.332863701383515	0.78736082932327	0.992462630494883	Not significant
SLC25A17	-0.0423370044338691	0.786354033738007	0.992462630494883	Not significant
RNU6-1161P	-0.232742369811372	0.785212175389404	0.992462630494883	Not significant
ADAMTS1	0.0836509652818836	0.788163448395996	0.992462630494883	Not significant
HLCS-IT1	0.0650968261372456	0.783256235652974	0.992462630494883	Not significant
RWDD4	-0.0755015943729841	0.7891063028457	0.992489762872752	Not significant
LAGE3P1	0.127371952194942	0.789102915619351	0.992489762872752	Not significant
UBE4B	-0.0337518669539179	0.793003277471369	0.992507892060706	Not significant
HMGCL	-0.0368673495603621	0.796842524462973	0.992507892060706	Not significant
ADGRB2	0.113283068897852	0.791120984731979	0.992507892060706	Not significant
ZBTB8OS	0.0338401651432691	0.797005878657122	0.992507892060706	Not significant
C1orf109	-0.0313991120597924	0.798910112408121	0.992507892060706	Not significant
CDC20	0.0966034679600706	0.795034606030661	0.992507892060706	Not significant
KDM4A	0.047198639330257	0.789673530417558	0.992507892060706	Not significant
RNF220	-0.0356730409075955	0.79352934479641	0.992507892060706	Not significant
PPP1R8P1	-0.110729170669922	0.791352733260714	0.992507892060706	Not significant
LAMTOR5P1	-0.105066782145677	0.797326586041985	0.992507892060706	Not significant
ENSG00000238198	-0.141849086853214	0.797040692945211	0.992507892060706	Not significant
MTMR11	-0.0738280071155939	0.794813692071127	0.992507892060706	Not significant
ZNF687	-0.0439515089857124	0.795330469135946	0.992507892060706	Not significant
CKS1B	0.0868081159611134	0.792357030489637	0.992507892060706	Not significant
ENSG00000206651	-0.0752271924226073	0.798526095970043	0.992507892060706	Not significant
NIT1	0.0383602664700212	0.797383623794359	0.992507892060706	Not significant
FCGR3B	-0.115897150502234	0.794583711268477	0.992507892060706	Not significant
C1orf226	-0.0942393502404165	0.798197417128334	0.992507892060706	Not significant
ENSG00000271811	0.112302878353187	0.791906507596063	0.992507892060706	Not significant
DARS2	-0.0644794978473511	0.798630210180592	0.992507892060706	Not significant
SWT1	-0.04400907056523	0.790090468835606	0.992507892060706	Not significant
IPO9	0.0429636291623991	0.791214029075633	0.992507892060706	Not significant
KCNK2	0.161599348101878	0.798584611047608	0.992507892060706	Not significant
USH2A	0.153925925970142	0.792257484492066	0.992507892060706	Not significant
ENSG00000234754	0.149315736625217	0.795008347001856	0.992507892060706	Not significant
TAF1A	-0.0504727443519426	0.79481164880151	0.992507892060706	Not significant
PYCR2	0.0414152231238987	0.791514357790184	0.992507892060706	Not significant
ITPKB-IT1	0.0898746345531443	0.791361537962857	0.992507892060706	Not significant
ENSG00000231435	-0.146363979692876	0.793128771473369	0.992507892060706	Not significant
CGREF1	-0.151692683396186	0.789931545351222	0.992507892060706	Not significant
WDR43	-0.0508201469864204	0.7944464523486	0.992507892060706	Not significant
LBH	-0.073011397753797	0.793226035920591	0.992507892060706	Not significant
DPY30	-0.0594576871904678	0.7954169915914	0.992507892060706	Not significant
RTN4	-0.0521625417272701	0.790482210214857	0.992507892060706	Not significant
ANKRD53	0.102355972163215	0.794891705239047	0.992507892060706	Not significant
ANKRD39	0.0476153916222094	0.798320260824751	0.992507892060706	Not significant
MGAT4A	0.08107655868209	0.793291648642228	0.992507892060706	Not significant
FAR2P2	0.183225313185336	0.790646614982637	0.992507892060706	Not significant
NEK2P4	0.329370607090481	0.793208602024955	0.992507892060706	Not significant
UBXN4	-0.0328620615308703	0.798319673592372	0.992507892060706	Not significant
EIF2S2P4	0.105657179984598	0.790764759992799	0.992507892060706	Not significant
ENSG00000233762	-0.094662785831445	0.795261988337601	0.992507892060706	Not significant
NEMP2	0.0513820379037053	0.797873156486467	0.992507892060706	Not significant
NAB1	-0.0514287104449589	0.791865437612998	0.992507892060706	Not significant
ENSG00000261428	0.070751034484753	0.795859486949686	0.992507892060706	Not significant
UGT1A1	0.265659110607195	0.794958227660607	0.992507892060706	Not significant
SEC13	-0.037585361087276	0.797648675365428	0.992507892060706	Not significant
SGO1	-0.0827810264311973	0.793082881024929	0.992507892060706	Not significant
CMTM8	-0.0734719895975705	0.797638034753467	0.992507892060706	Not significant
LRRFIP2	0.0280429475545184	0.798174069926999	0.992507892060706	Not significant
ENSG00000223552	-0.136973642456004	0.793825402021848	0.992507892060706	Not significant
CCDC12	0.0384976662285433	0.799127019286757	0.992507892060706	Not significant
KIF9-AS1	-0.0578735204872539	0.791564126469734	0.992507892060706	Not significant
MIR544B	-0.108373530425884	0.789955445893216	0.992507892060706	Not significant
ACAD9	0.0492677516080346	0.791031769310073	0.992507892060706	Not significant
MBD4	0.040454502453272	0.795877050695271	0.992507892060706	Not significant
ACAD11	-0.0585820608980955	0.798641597442207	0.992507892060706	Not significant
ABCA11P	0.0689429282122283	0.796167881271969	0.992507892060706	Not significant
MYL5	0.0637211708274284	0.797798141484107	0.992507892060706	Not significant
FAM53A	-0.0812637823974559	0.79268602093546	0.992507892060706	Not significant
TACC3	-0.0571665848100647	0.79130447079586	0.992507892060706	Not significant
QDPR	-0.0815991901870016	0.791304718370848	0.992507892060706	Not significant
LCORL	0.0631064565150204	0.793952459187825	0.992507892060706	Not significant
RPS29P11	-0.208038205262955	0.799170776216317	0.992507892060706	Not significant
THAP9	0.0655825965571278	0.790842130532843	0.992507892060706	Not significant
NUDT9	-0.0350326631956146	0.797132105472396	0.992507892060706	Not significant
ENSG00000270720	-0.111080342133614	0.792236433258853	0.992507892060706	Not significant
HIGD1AP14	0.101925905047741	0.792662417542066	0.992507892060706	Not significant
FGF2	-0.0771360428431921	0.79137457046637	0.992507892060706	Not significant
ENSG00000250195	0.148112843329343	0.797713823978435	0.992507892060706	Not significant
ENSG00000214676	0.0929430000657226	0.792730642394362	0.992507892060706	Not significant
NEK1	-0.0426040518949059	0.793607738500179	0.992507892060706	Not significant
AADAT	-0.0886321272998441	0.795163893811145	0.992507892060706	Not significant
RNU2-34P	0.175614753731502	0.796266702254933	0.992507892060706	Not significant
BRD9	-0.0448861307780623	0.791619362085875	0.992507892060706	Not significant
IRX4	-0.307878922789337	0.793598626783023	0.992507892060706	Not significant
MTCO1P31	-0.115074283186011	0.796869572302672	0.992507892060706	Not significant
CDH6	0.0905782437280242	0.796352316778503	0.992507892060706	Not significant
FBXO4	-0.0598587941216538	0.794472985497162	0.992507892060706	Not significant
ZSWIM6	-0.0444812829133529	0.789560080541368	0.992507892060706	Not significant
FER	0.0528306866650603	0.791981759102442	0.992507892060706	Not significant
LYRM7	-0.0567777702232648	0.793419605535613	0.992507892060706	Not significant
HNRNPA0	0.0435388709495054	0.795543407959119	0.992507892060706	Not significant
ENSG00000274472	-0.213837757416516	0.793926834169736	0.992507892060706	Not significant
ADAM19	0.0717470058542367	0.795431422247844	0.992507892060706	Not significant
ENSG00000170089	-0.0994270886008204	0.791624315539771	0.992507892060706	Not significant
BPHL	0.0571297229153156	0.798350120532209	0.992507892060706	Not significant
RNF182	-0.138273554363308	0.798780320128825	0.992507892060706	Not significant
HCG15	0.112232764853269	0.794178803648687	0.992507892060706	Not significant
GTF2H4	0.0876361949494386	0.797752919749564	0.992507892060706	Not significant
CYP21A1P	-0.168521361242548	0.790382726203013	0.992507892060706	Not significant
RPL10A	-0.0566818419299649	0.793550965336966	0.992507892060706	Not significant
ENSG00000225793	0.10329909528366	0.791483097853096	0.992507892060706	Not significant
ME1	0.10268724336987	0.797348663523133	0.992507892060706	Not significant
SNHG5	0.0613321713111776	0.797612564195599	0.992507892060706	Not significant
MDN1	0.0294793994827749	0.796382573528953	0.992507892060706	Not significant
ENSG00000271860	-0.220285667038649	0.79615235629264	0.992507892060706	Not significant
ENSG00000237567	-0.194330569433661	0.79867629947896	0.992507892060706	Not significant
SOBP	-0.0793229855863864	0.795154125966879	0.992507892060706	Not significant
CDC40	-0.0426109796032176	0.795311062293553	0.992507892060706	Not significant
CEP85L	-0.0637289067685881	0.790357513018445	0.992507892060706	Not significant
L3MBTL3	0.0501623931353947	0.789447952258594	0.992507892060706	Not significant
MIR1273C	-0.149288909603759	0.797860504877047	0.992507892060706	Not significant
WDR27	-0.0474396787584266	0.794509569104139	0.992507892060706	Not significant
DAGLB	-0.0399857006420116	0.792352659667571	0.992507892060706	Not significant
ENSG00000244167	0.141431392312447	0.796572535937848	0.992507892060706	Not significant
ENSG00000224667	-0.196651367985845	0.795078343662924	0.992507892060706	Not significant
NUPL2	-0.0447792034326098	0.798572467427334	0.992507892060706	Not significant
EIF4HP1	0.143868896944603	0.796510404783915	0.992507892060706	Not significant
INMT-MINDY4	-0.201144472332336	0.791488182448532	0.992507892060706	Not significant
LSM5	-0.0650173042976912	0.793271553291155	0.992507892060706	Not significant
ENSG00000229180	0.0476423373224468	0.79397669006542	0.992507892060706	Not significant
SBDSP1	-0.0553909267743219	0.794722007078079	0.992507892060706	Not significant
POM121	-0.0529083827479272	0.796127197216904	0.992507892060706	Not significant
LIMK1	-0.0519136300204873	0.798264690735222	0.992507892060706	Not significant
POM121C	-0.0490341942268706	0.79631300958793	0.992507892060706	Not significant
ENSG00000233491	-0.378691274314553	0.791071826937663	0.992507892060706	Not significant
KPNA7	0.132053874166943	0.79904733363979	0.992507892060706	Not significant
ZSCAN25	0.0397264544714703	0.797705071122625	0.992507892060706	Not significant
CTTNBP2	-0.126574683320285	0.798891728176787	0.992507892060706	Not significant
CALD1	-0.0618385348574735	0.791619645167476	0.992507892060706	Not significant
CLCN1	0.182177023923048	0.798926182828247	0.992507892060706	Not significant
TMUB1	0.05398614240681	0.78935447993396	0.992507892060706	Not significant
CSF2RA	-0.0800611960044358	0.789214378706715	0.992507892060706	Not significant
ASB11	-0.213532925298023	0.790030198587386	0.992507892060706	Not significant
SCARNA23	0.202579105300037	0.792910708930771	0.992507892060706	Not significant
GPR34	-0.102305666640436	0.799319153316675	0.992507892060706	Not significant
SLC7A2	0.11711577275304	0.79896130331095	0.992507892060706	Not significant
REEP4	0.0775278903796501	0.79043517809359	0.992507892060706	Not significant
ENSG00000246582	-0.0908179658324335	0.794502690860079	0.992507892060706	Not significant
ENTPD4	0.0390225083723453	0.790003840015613	0.992507892060706	Not significant
UNC5D	-0.226518162177205	0.794628403001205	0.992507892060706	Not significant
TMEM68	-0.0459284813406444	0.795493321717323	0.992507892060706	Not significant
CHCHD7	-0.0444810845285044	0.797544555606477	0.992507892060706	Not significant
RPL7	0.148632720773553	0.798432059731643	0.992507892060706	Not significant
C8orf37	0.0633824431110536	0.796105921945963	0.992507892060706	Not significant
TSPYL5	0.096780250882536	0.793050148604642	0.992507892060706	Not significant
COL14A1	-0.09415999808086	0.798436867669192	0.992507892060706	Not significant
ENSG00000253210	-0.104874289542603	0.799175663040593	0.992507892060706	Not significant
SMPD5	-0.131867548468419	0.796003465344516	0.992507892060706	Not significant
AK3	0.0451621080273683	0.790138739961096	0.992507892060706	Not significant
HAUS6	-0.0491885053238671	0.790269879334964	0.992507892060706	Not significant
MFSD14C	0.055815647889166	0.794326447477724	0.992507892060706	Not significant
NANS	-0.0389463049425733	0.799116690299323	0.992507892060706	Not significant
ENSG00000232486	0.127635921295761	0.797263488585233	0.992507892060706	Not significant
ENSG00000227200	0.071844116529032	0.794005387326665	0.992507892060706	Not significant
OR2D2	-0.145265927221449	0.792348552852704	0.992507892060706	Not significant
CTR9	-0.0368446511684058	0.790347420970341	0.992507892060706	Not significant
NAV2-IT1	-0.165853841987652	0.790672887553835	0.992507892060706	Not significant
ENSG00000254606	-0.0988506816937822	0.789178261958921	0.992507892060706	Not significant
PIGCP1	0.126279113514977	0.798627712636133	0.992507892060706	Not significant
TTC17	0.0361917945012546	0.79187824948784	0.992507892060706	Not significant
LRP4	-0.112670899159287	0.791254509258524	0.992507892060706	Not significant
MED19	0.0404038586479336	0.799093508957663	0.992507892060706	Not significant
ENSG00000256591	-0.0529069278652141	0.790834224866808	0.992507892060706	Not significant
YIF1A	-0.0605023037410951	0.797200059324543	0.992507892060706	Not significant
RN7SKP239	0.0934370759207988	0.796197450403796	0.992507892060706	Not significant
TESMIN	0.110525702066756	0.791635821771677	0.992507892060706	Not significant
CHRDL2	-0.183230468361025	0.790414397045656	0.992507892060706	Not significant
PHLDB1	0.0581669157227557	0.794777019327756	0.992507892060706	Not significant
SORL1	0.0636359061918532	0.794115967113234	0.992507892060706	Not significant
KCNJ5	0.131262282211271	0.793423065060239	0.992507892060706	Not significant
PITRM1-AS1	0.0803414323971845	0.794776983630885	0.992507892060706	Not significant
ENSG00000232807	0.0887003510423825	0.795862494655677	0.992507892060706	Not significant
ITIH2	-0.276872364803814	0.796511162084205	0.992507892060706	Not significant
ENSG00000279819	0.074521407943297	0.799208094040322	0.992507892060706	Not significant
CSGALNACT2	-0.0417581342999948	0.790110507553627	0.992507892060706	Not significant
ENSG00000260400	0.0738825005573044	0.796906041745915	0.992507892060706	Not significant
TYSND1	0.0512134628297718	0.791928402458692	0.992507892060706	Not significant
ANXA7	0.045143193427339	0.795559425513621	0.992507892060706	Not significant
USP54	0.0667411655985351	0.793676118333152	0.992507892060706	Not significant
TSPAN14	0.0435021473326428	0.789369186024735	0.992507892060706	Not significant
DOCK1	0.0457524357516052	0.795822925350964	0.992507892060706	Not significant
ENSG00000226699	-0.148545004111833	0.798056240061385	0.992507892060706	Not significant
OLR1	0.1493260984259	0.791646100433994	0.992507892060706	Not significant
FAM234B	-0.0615057408790813	0.795523014475661	0.992507892060706	Not significant
EPS8	0.0707416291594219	0.796381646992628	0.992507892060706	Not significant
ENSG00000256923	0.236656783072605	0.795978869959858	0.992507892060706	Not significant
DDX11-AS1	-0.111911756193131	0.795263452522702	0.992507892060706	Not significant
ABCD2	0.105748689840336	0.789280326504878	0.992507892060706	Not significant
ENSG00000278475	-0.0916220191046183	0.793198801740653	0.992507892060706	Not significant
ENSG00000240399	0.0863614720202356	0.791384008414857	0.992507892060706	Not significant
ENSG00000273765	-0.0989408277413076	0.795908746777642	0.992507892060706	Not significant
SPATS2	-0.0448693982999426	0.796270474156252	0.992507892060706	Not significant
IFNG	0.160601155006821	0.798047713651549	0.992507892060706	Not significant
PPFIA2	0.0968373483722708	0.797046917950564	0.992507892060706	Not significant
POLR3B	-0.041620002397115	0.797073542480074	0.992507892060706	Not significant
ACAD10	-0.0412325852066021	0.797269640735523	0.992507892060706	Not significant
SLC8B1	0.0506880736058997	0.792754531723737	0.992507892060706	Not significant
BRI3BP	0.0593523704792451	0.797013865433756	0.992507892060706	Not significant
ENSG00000255992	0.147449282988245	0.79298753097278	0.992507892060706	Not significant
PAN3	-0.0320500326035793	0.789828258400084	0.992507892060706	Not significant
ANKRD26P4	-0.100379952663628	0.799285283761151	0.992507892060706	Not significant
ENSG00000273507	0.1251408968797	0.789827981193237	0.992507892060706	Not significant
SLC25A30	-0.0432816175539044	0.79475481316817	0.992507892060706	Not significant
MED4	0.0462555208385988	0.794397055211211	0.992507892060706	Not significant
LMO7DN-IT1	-0.190855390204232	0.791478034529911	0.992507892060706	Not significant
PTMAP5	0.0622715290551765	0.793167006807036	0.992507892060706	Not significant
ENSG00000258744	-0.177860318602912	0.791049524095975	0.992507892060706	Not significant
ENSG00000258938	-0.0940328300726604	0.790251043832022	0.992507892060706	Not significant
VCPKMT	-0.0452557353971576	0.795840295063668	0.992507892060706	Not significant
BMP4	-0.0954982781795949	0.795371966872218	0.992507892060706	Not significant
ENSG00000258682	0.0647115173191956	0.792066498082015	0.992507892060706	Not significant
PCNX4	-0.0495413658641363	0.789965515516592	0.992507892060706	Not significant
ENSG00000279594	-0.0555732665511526	0.794056610535782	0.992507892060706	Not significant
MOK	0.0684851583123099	0.797982578758503	0.992507892060706	Not significant
IGHV4-59	0.168409615863398	0.793215727351914	0.992507892060706	Not significant
ENSG00000269974	-0.0941628869931759	0.796562835755963	0.992507892060706	Not significant
SORD	-0.0800617057747974	0.789881456680574	0.992507892060706	Not significant
RORA	-0.0579724248333901	0.7993438818418	0.992507892060706	Not significant
MYO9A	-0.0380589521060895	0.798890827324258	0.992507892060706	Not significant
MRPS11	-0.0393532462774708	0.798165869600985	0.992507892060706	Not significant
LINC00930	-0.179853699012646	0.79785345874565	0.992507892060706	Not significant
ENSG00000261054	-0.0886677741624589	0.796085002465209	0.992507892060706	Not significant
ENSG00000278389	-0.145890316761782	0.795182890114547	0.992507892060706	Not significant
ENSG00000257403	0.154277749869071	0.789927545540676	0.992507892060706	Not significant
CMTM2	-0.178980566663293	0.798340503276589	0.992507892060706	Not significant
TERF2IP	0.0423243264547436	0.798823986879319	0.992507892060706	Not significant
MON1B	-0.031709913899098	0.792124793424671	0.992507892060706	Not significant
ENSG00000260018	0.108832540069217	0.791197101407926	0.992507892060706	Not significant
SLC7A5	-0.0925994105418756	0.799007374212417	0.992507892060706	Not significant
BANP	-0.0354872459466512	0.79317526577758	0.992507892060706	Not significant
PAFAH1B1	-0.0346732775476186	0.789412551602863	0.992507892060706	Not significant
P2RX1	-0.10007207061485	0.794834144274317	0.992507892060706	Not significant
MPDU1	-0.0444912631862361	0.796071614619101	0.992507892060706	Not significant
VAMP2	-0.0560727131744641	0.789955875530458	0.992507892060706	Not significant
ENSG00000252305	0.119290422554903	0.797209776445183	0.992507892060706	Not significant
ENSG00000235530	-0.0681216506757488	0.789489476465728	0.992507892060706	Not significant
LRRC37BP1	0.044719730565606	0.792810263785157	0.992507892060706	Not significant
HNF1B	-0.250943252760621	0.796734288687934	0.992507892060706	Not significant
CCR7	-0.126272201459353	0.794826257722543	0.992507892060706	Not significant
NKIRAS2	-0.0380240320758316	0.79457777751719	0.992507892060706	Not significant
BRCA1	0.0749178622437383	0.798372783480645	0.992507892060706	Not significant
MAPT	-0.083031364794154	0.798143605302058	0.992507892060706	Not significant
ENSG00000272763	-0.200073069711215	0.795620891862937	0.992507892060706	Not significant
RSAD1	0.0382839427876184	0.792060849641848	0.992507892060706	Not significant
PRR11	-0.0763118173388425	0.793556768854705	0.992507892060706	Not significant
COG1	0.0282737509998749	0.796712209219653	0.992507892060706	Not significant
RNF157-AS1	-0.140706883370521	0.792618611852205	0.992507892060706	Not significant
UBE2O	-0.044768477089857	0.790268351984423	0.992507892060706	Not significant
CCDC40	0.108016210316689	0.792760777956413	0.992507892060706	Not significant
ENOSF1	0.0444935750394008	0.79919584485201	0.992507892060706	Not significant
ENSG00000272703	-0.251478887299291	0.792353639583615	0.992507892060706	Not significant
MIR5190	0.111877503729446	0.793017837414015	0.992507892060706	Not significant
ENSG00000267717	-0.157943096251235	0.793549270913358	0.992507892060706	Not significant
LINC01905	0.266746703666994	0.792717483078389	0.992507892060706	Not significant
ENSG00000275632	0.0922990541009462	0.795507207316713	0.992507892060706	Not significant
FER1L4	-0.118342874796782	0.793509167867077	0.992507892060706	Not significant
DLGAP4	-0.0432476456471346	0.796873166282254	0.992507892060706	Not significant
ENSG00000273951	-0.0883386566311636	0.796366755071023	0.992507892060706	Not significant
OSER1	-0.0450865699412951	0.792423257435142	0.992507892060706	Not significant
DIDO1	0.0343558088468953	0.799274329315273	0.992507892060706	Not significant
HAR1A	0.165333729709849	0.797353571402114	0.992507892060706	Not significant
ARHGAP45	0.0847962373763757	0.798124983205113	0.992507892060706	Not significant
CACTIN-AS1	-0.133555760225598	0.797600602232384	0.992507892060706	Not significant
ZNF700	-0.0545034948082416	0.791953183759742	0.992507892060706	Not significant
